activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2018,549300HKYBSATM44Q425,39300,RI,44009,44009051102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,1,2,1,2,65000.0,22.95,4.5,-0.25,2,NA,NA,NA,NA,NA,358,36,1,2,1,2,2,265000,1,1,3,5,1,NA,21,40,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,NA,1,1,6,,,,,10,,,,2771,5.91999999999999993,80600,120,929,2150,36
2018,549300HKYBSATM44Q425,39300,RI,44003,44003022100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,4,1,2,1,2,105000.0,42.28,4.25,-0.5,2,NA,NA,NA,NA,NA,358,36,1,2,1,2,2,235000,1,1,3,5,1,NA,84,<20%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,5586,7.32000000000000028,80600,137,1940,2297,57
2018,549300HKYBSATM44Q425,39300,RI,44007,44007001800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Female,3,0,2,1,4,1,2,1,2,55000.0,20.0,NA,NA,3,NA,NA,NA,NA,NA,358,36,12,2,1,2,2,255000,1,1,3,5,1,NA,27,>60%,3,10,1,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,6,,,,,1,3,,,6249,78.5699999999999932,80600,41,886,1899,63
2018,549300HKYBSATM44Q425,39300,RI,44009,44009051502,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,2,2,1,1,105000.0,76.8,5.5,NA,3,NA,NA,NA,NA,NA,358,NA,1,2,1,2,2,305000,1,3,3,5,1,NA,123,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,7186,5.62000000000000011,80600,153,2502,3825,36
2018,549300HKYBSATM44Q425,39300,RI,44009,44009051306,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,31,2,2,2,2,55000.0,63.39,4.99,1.024,2,0.0,NA,0.0,,,120,NA,NA,2,2,2,2,585000,1,1,3,5,1,NA,280,20%-<30%,3,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,2,5,1,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,5590,13.7200000000000006,80600,161,1914,2050,35
2018,549300HKYBSATM44Q425,39300,RI,44009,44009051502,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,2,2,2,2,25000.0,69.49,7.5,2.866,2,0.0,NA,0.0,,,360,NA,NA,2,2,2,2,315000,1,1,3,5,1,NA,61,40,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,7186,5.62000000000000011,80600,153,2502,3825,36
2018,549300HKYBSATM44Q425,39300,RI,44007,44007015700,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,2,2,2,1,2,25000.0,88.09,NA,NA,3,NA,NA,NA,NA,NA,358,36,1,2,1,2,2,155000,1,1,3,5,1,NA,32,42,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,4,,,,3282,20.1700000000000017,80600,97,885,1419,68
2018,549300HKYBSATM44Q425,39300,RI,44003,44003020703,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,1,2,1,2,155000.0,45.62,1.99,-0.53,2,NA,NA,NA,NA,NA,358,36,12,2,1,2,2,325000,1,1,3,5,1,NA,71,30%-<36%,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,6869,3.89000000000000012,80600,150,2204,2516,38
2018,549300HKYBSATM44Q425,39300,MA,25005,25005611201,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,1,1,2,2,1,2,65000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,358,36,1,2,1,2,2,NA,1,1,3,5,1,NA,500,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,2946,2.89000000000000012,80600,137,793,1026,40
2018,549300HKYBSATM44Q425,39300,RI,44009,44009050402,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,2,0,2,1,4,1,2,1,2,125000.0,40.0,4.25,-0.53,3,NA,NA,NA,NA,NA,358,36,1,2,1,2,2,305000,1,1,3,5,1,NA,49,41,3,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,>74,9999,Yes,NA,1,1,6,,,,,10,,,,2554,7.66999999999999993,80600,144,981,1254,58
2018,549300HKYBSATM44Q425,14454,MA,25021,25021410300,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,4,2,2,1,2,45000.0,79.99,4.75,-0.03,2,NA,NA,NA,NA,NA,358,NA,1,2,1,2,2,265000,1,1,3,5,1,NA,118,47,3,3,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,4781,11.4399999999999995,99300,124,1247,1318,26
2018,549300HKYBSATM44Q425,39300,RI,44009,44009051101,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,2,2,1,2,75000.0,66.73,4.75,0.0,2,NA,NA,NA,NA,NA,358,36,1,2,1,2,2,435000,1,1,3,5,1,NA,64,47,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,5001,7.25999999999999979,80600,116,1715,2748,38
2018,549300HKYBSATM44Q425,39300,RI,44003,44003020903,NC,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,275000.0,79.89,4.5,-0.25,2,NA,NA,NA,NA,NA,358,36,1,2,1,2,2,555000,1,1,3,5,1,NA,201,30%-<36%,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,55-64,Yes,Yes,1,1,6,,,,,10,,,,5945,7.69000000000000039,80600,183,1927,2017,31
2018,549300HKYBSATM44Q425,39300,RI,44009,44009050902,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,4,1,2,1,2,95000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,358,36,1,2,1,2,2,NA,1,2,3,5,1,NA,59,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,5100,4.37000000000000011,80600,115,1604,2346,33
2018,549300HKYBSATM44Q425,39300,RI,44009,44009050104,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,American Indian or Alaska Native,Joint,1,0,2,1,31,2,2,1,2,55000.0,23.37,4.75,0.0,2,NA,NA,NA,NA,NA,358,36,1,2,1,2,2,405000,1,1,3,5,1,NA,187,20%-<30%,3,3,2,,,,,2,,,,,2,2,1,,,,,1,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,3953,5.54000000000000004,80600,138,1184,1443,46
2018,549300HKYBSATM44Q425,39300,RI,44007,44007013600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,3,0,2,1,2,1,2,1,2,25000.0,10.53,NA,NA,3,NA,NA,NA,NA,NA,358,36,1,2,1,2,2,195000,1,1,3,5,1,NA,42,30%-<36%,3,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,3,,,,2777,31.5799999999999983,80600,83,764,1119,72
2018,549300HKYBSATM44Q425,39300,RI,44007,44007014400,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,4,2,2,1,2,55000.0,56.61,4.75,0.0,2,NA,NA,NA,NA,NA,358,36,1,2,1,2,2,285000,1,1,3,5,1,NA,41,46,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,3670,9.50999999999999979,80600,117,1159,1220,49
2018,549300HKYBSATM44Q425,39300,RI,44009,44009051201,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,55000.0,79.84,4.75,0.0,2,NA,NA,NA,NA,NA,358,36,1,2,1,2,2,355000,1,1,3,5,2,NA,153,20%-<30%,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,6,,,,,10,,,,4745,16.0599999999999987,80600,94,1182,1508,30
2018,549300HKYBSATM44Q425,14860,CT,09001,09001011100,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,2,2,2,1,2,165000.0,80.0,4.5,-0.28,2,NA,NA,NA,NA,NA,358,36,1,2,1,2,2,1475000,1,1,3,5,1,NA,281,30%-<36%,3,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,4675,13.9499999999999993,111200,237,1276,1463,59
2018,549300HKYBSATM44Q425,39300,RI,44009,44009050700,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,2,2,1,2,65000.0,79.92,4.75,-0.03,2,NA,NA,NA,NA,NA,358,36,1,2,1,2,2,225000,1,1,3,5,1,NA,99,30%-<36%,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,Yes,No,1,1,6,,,,,10,,,,8123,5.49000000000000021,80600,110,2619,3394,43
2018,549300HKYBSATM44Q425,39300,RI,44003,44003020903,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,0,2,1,1,2,2,2,2,85000.0,95.0,5.99,2.024,2,0.0,NA,0.0,,,240,NA,NA,2,2,2,2,535000,1,1,3,5,1,NA,220,36,3,3,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,5945,7.69000000000000039,80600,183,1927,2017,31
2018,549300HKYBSATM44Q425,40484,NH,33015,33015067501,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,2,2,2,2,105000.0,95.0,5.99,2.024,2,0.0,NA,0.0,,,240,NA,NA,2,2,2,2,705000,1,1,3,5,1,NA,340,38,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,7291,11.0299999999999994,101300,108,1856,2164,28
2018,549300HKYBSATM44Q425,39300,RI,44007,44007010701,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,31,1,2,2,2,65000.0,25.17,4.99,1.064,2,0.0,NA,0.0,,,180,NA,NA,2,2,2,2,255000,1,1,3,5,2,NA,54,20%-<30%,3,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,2,5,1,4,55-64,9999,Yes,NA,1,1,6,,,,,10,,,,2247,4.17999999999999972,80600,89,688,845,56
2018,549300HKYBSATM44Q425,15764,MA,25009,25009218100,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,31,2,2,2,2,225000.0,89.646,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,1205000,1,1,3,5,1,NA,253,40,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,6,,,,,4,3,,,5286,2.83999999999999986,110300,109,1355,2029,60
2018,549300HKYBSATM44Q425,39300,RI,44007,44007012701,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,2,0,2,1,1,2,2,1,2,185000.0,80.0,4.5,-0.28,3,NA,NA,NA,NA,NA,358,36,1,2,1,2,2,605000,1,1,3,5,1,NA,293,30%-<36%,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,5223,2.20000000000000018,80600,123,1519,1592,37
2018,549300HKYBSATM44Q425,39300,RI,44009,44009050902,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,1,2,2,2,35000.0,6.19,4.24,0.462,2,0.0,NA,0.0,,,60,NA,NA,2,2,2,2,485000,1,1,3,5,1,NA,114,<20%,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,55-64,Yes,Yes,1,1,6,,,,,10,,,,5100,4.37000000000000011,80600,115,1604,2346,33
2018,549300HKYBSATM44Q425,39300,RI,44007,44007003100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,1,2,1,2,505000.0,62.5,1.99,-0.65,2,NA,NA,NA,NA,NA,358,36,12,2,1,2,2,805000,1,1,3,5,4,NA,368,<20%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,4292,46.3200000000000003,80600,0,512,1385,76
2018,549300HKYBSATM44Q425,39300,RI,44009,44009050902,NC,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,2,2,1,2,355000.0,72.18,4.5,-0.4,2,NA,NA,NA,NA,NA,358,36,1,2,1,2,2,555000,1,1,3,5,1,NA,140,46,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,55-64,55-64,No,No,1,1,6,,,,,10,,,,5100,4.37000000000000011,80600,115,1604,2346,33
2018,549300HKYBSATM44Q425,39300,MA,25005,25005611201,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,1,2,2,2,2,65000.0,90.0,5.99,2.064,2,0.0,NA,0.0,,,180,NA,NA,2,2,2,2,625000,1,1,3,5,1,NA,265,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,2946,2.89000000000000012,80600,137,793,1026,40
2018,549300HKYBSATM44Q425,39300,RI,44007,44007013600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,31,1,2,1,2,165000.0,80.0,1.99,-0.5,2,NA,NA,NA,NA,NA,358,36,12,2,1,2,2,205000,1,1,3,5,1,NA,65,36,3,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,2,5,1,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,2777,31.5799999999999983,80600,83,764,1119,72
2018,549300HKYBSATM44Q425,39300,RI,44007,44007014000,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,2,2,1,2,75000.0,80.0,1.99,-0.17,2,NA,NA,NA,NA,NA,358,36,12,2,1,2,2,215000,1,1,3,5,1,NA,86,20%-<30%,3,3,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,1,2,1,1,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,6015,29.7899999999999991,80600,102,1598,2186,69
2018,549300HKYBSATM44Q425,39300,RI,44003,44003020703,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,31,1,2,1,2,75000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,358,36,1,2,1,2,2,NA,1,1,3,5,1,NA,0,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,6869,3.89000000000000012,80600,150,2204,2516,38
2018,549300HKYBSATM44Q425,39300,RI,44009,44009051000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,1,2,1,2,405000.0,14.29,4.25,-0.56,2,NA,NA,NA,NA,NA,358,36,1,2,1,2,2,2805000,1,1,3,5,1,NA,121,48,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,55-64,Yes,Yes,1,1,6,,,,,10,,,,1553,2.31999999999999984,80600,142,610,2340,52
2018,549300HKYBSATM44Q425,15764,MA,25017,25017361300,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,2,2,2,1,2,185000.0,80.0,4.5,-0.25,2,NA,NA,NA,NA,NA,358,36,1,2,1,2,2,1155000,1,1,3,5,1,NA,245,30%-<36%,3,3,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,6126,11.6600000000000001,110300,170,1974,2436,59
2018,549300HKYBSATM44Q425,39300,RI,44007,44007012000,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,25000.0,17.81,4.75,0.0,2,NA,NA,NA,NA,NA,358,36,1,2,1,2,2,205000,1,1,3,5,1,NA,87,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,5808,16.4800000000000004,80600,98,1627,2104,61
2018,549300HKYBSATM44Q425,39300,RI,44009,44009050402,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,1,2,1,2,105000.0,13.64,4.25,-0.5,2,NA,NA,NA,NA,NA,358,36,1,2,1,2,2,735000,1,1,3,5,1,NA,118,<20%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,>74,9999,Yes,NA,1,1,6,,,,,10,,,,2554,7.66999999999999993,80600,144,981,1254,58
2018,549300HKYBSATM44Q425,39300,RI,44009,44009051305,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,2,2,2,2,15000.0,72.32,4.99,1.063,2,0.0,NA,0.0,,,180,NA,NA,2,2,2,2,205000,1,1,3,5,1,NA,50,39,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,4013,9.26999999999999957,80600,124,1019,1278,32
2018,549300HKYBSATM44Q425,14454,MA,25021,25021442102,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,2,2,1,2,115000.0,76.06,4.5,-0.25,2,NA,NA,NA,NA,NA,358,NA,1,2,1,2,2,545000,1,1,3,5,1,NA,160,40,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,7045,9.4399999999999995,99300,151,2344,2067,32
2018,549300HKYBSATM44Q425,39300,RI,44003,44003021501,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,2,2,1,2,45000.0,75.0,5.0,0.25,2,NA,NA,NA,NA,NA,358,36,1,2,1,2,2,305000,1,1,3,5,2,NA,82,36,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,2990,4.91999999999999993,80600,102,943,1391,76
2018,549300HKYBSATM44Q425,14454,MA,25021,25021419600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,2,2,1,2,65000.0,65.56,4.75,0.0,2,NA,NA,NA,NA,NA,358,NA,1,2,1,2,2,375000,1,1,3,5,1,NA,210,41,3,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,7307,17.4400000000000013,99300,124,2033,1995,33
2018,549300HKYBSATM44Q425,39300,RI,44009,44009051502,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,4,2,2,1,2,75000.0,69.49,1.99,0.0,2,NA,NA,NA,NA,NA,358,36,12,2,1,2,2,345000,1,1,3,5,1,NA,83,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,7186,5.62000000000000011,80600,153,2502,3825,36
2018,549300HKYBSATM44Q425,39300,RI,44009,44009051101,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,2,2,1,2,105000.0,68.31,1.99,-0.4,2,NA,NA,NA,NA,NA,358,36,12,2,1,2,2,325000,1,1,3,5,1,NA,67,37,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,5001,7.25999999999999979,80600,116,1715,2748,38
2018,549300HKYBSATM44Q425,39300,RI,44009,44009050302,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,1,2,1,2,255000.0,47.62,4.25,-0.56,2,NA,NA,NA,NA,NA,358,36,1,2,1,2,2,525000,1,1,3,5,1,NA,90,49,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,Yes,NA,1,1,6,,,,,10,,,,2748,8.58999999999999986,80600,137,819,1284,59
2018,549300HKYBSATM44Q425,39300,RI,44009,44009050801,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,2,35000.0,94.596,NA,NA,3,NA,NA,NA,NA,NA,358,36,1,2,1,2,2,255000,1,1,3,5,2,NA,46,44,9,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,4,3,,,5974,7.79999999999999982,80600,64,1020,2526,76
2018,549300HKYBSATM44Q425,39300,RI,44007,44007002900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,0,2,1,2,1,2,2,2,55000.0,49.13,NA,NA,3,NA,NA,NA,NA,NA,120,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,48,>60%,3,10,2,,,,,5,,,,,1,4,3,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,3,1,,,6785,60.4699999999999989,80600,85,1308,2588,67
2018,549300HKYBSATM44Q425,39300,RI,44009,44009051305,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,4,1,2,1,2,155000.0,77.25,NA,NA,3,NA,NA,NA,NA,NA,358,36,1,2,1,2,2,455000,1,1,3,5,1,NA,37,>60%,3,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,55-64,9999,No,NA,1,1,6,,,,,1,,,,4013,9.26999999999999957,80600,124,1019,1278,32
2018,549300HKYBSATM44Q425,39300,RI,44009,44009041500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,1,2,1,2,255000.0,27.78,4.25,-0.5,2,NA,NA,NA,NA,NA,358,36,1,2,1,2,2,905000,1,1,3,5,2,NA,109,43,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,906,5.62999999999999989,80600,124,330,1776,42
2018,549300HKYBSATM44Q425,39300,RI,44009,44009050901,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,0,2,1,31,1,2,1,2,165000.0,80.0,4.25,-0.56,3,NA,NA,NA,NA,NA,358,36,1,2,1,2,2,205000,1,2,3,5,1,NA,80,40,3,10,2,,,,,5,,,,,2,4,2,22,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,6040,7.46999999999999975,80600,90,1661,2450,32
2018,549300HKYBSATM44Q425,0,NA,NA,NA,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Joint,White,Joint,5,0,2,1,1,1,2,2,2,55000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,144,NA,NA,2,2,2,2,NA,2,1,2,3,1,NA,58,NA,9,9,14,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,>74,No,Yes,1,1,6,,,,,10,,,,0,0,0,0,0,0,0
